Publication,Date,Returns,Price,Open,High,Low,Vol.,Change %,econTsentiment,econBsentiment,econSusentiment,econEntsentiment,econVerbtsentiment,econAdjtsentiment,econAdverbtsentiment,econStoptsentiment,econBigtsentiment,econUnigtsentiment,econTrigtsentiment,SimAverageSent
The Economist,2/16/2023,0.0117,"5,008.58","5,311.35","5,320.40","4,943.47",3.22,1.17%,1,3,3,4,1,5,5,5,1,2,1,2.409090909
The Economist,2/15/2023,0.0988,"4,950.47","4,769.15","4,951.04","4,769.15",1.37,9.88%,1,4,4,1,1,5,2,5,2,2,2,2.727272727
The Economist,2/8/2023,0,"4,505.34","4,186.01","4,505.34","4,186.01",There are no articles or news availale today in the econoist's econoic section,0.00%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,2/7/2023,-0.0862,"4,505.34","4,903.85","4,903.85","4,484.66",2.25,-8.62%,4,1,1,4,3,4,4,1,1,1,1,2.136363636
The Economist,2/6/2023,-0.0135,"4,930.18","4,879.46","4,991.68","4,748.25",818.42,-1.35%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,2/3/2023,0.0516,"4,997.63","4,754.57","4,997.63","4,727.23",4.14,5.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,2/2/2023,0.0082,"4,752.24","4,720.15","4,870.66","4,479.69",5.01,0.82%,1,2,2,1,1,5,5,5,1,1,1,2.136363636
The Economist,2/1/2023,-0.0529,"4,713.39","4,998.82","5,014.88","4,713.39",3.2,-5.29%,1,4,4,1,1,5,5,5,2,2,2,2.590909091
The Economist,1/31/2023,-0.0235,"4,976.55","5,076.89","5,111.74","4,955.48",3.7,-2.35%,3,1,1,4,3,4,4,1,1,1,1,2.545454545
The Economist,1/30/2023,-0.0184,"5,096.29","5,201.07","5,232.63","5,096.29",3,-1.84%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,1/27/2023,-0.0075,"5,191.83","5,198.30","5,229.00","5,020.54",3.59,-0.75%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/26/2023,-0.0126,"5,231.02","5,291.91","5,315.90","5,200.51",3.38,-1.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/25/2023,-0.0128,"5,297.77","5,403.74","5,419.30","5,103.30",3.92,-1.28%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/24/2023,-0.007,"5,366.52","5,396.99","5,438.71","5,244.17",4.07,-0.70%,5,1,1,5,1,1,2,5,2,2,2,2.227272727
The Economist,1/23/2023,-0.0156,"5,404.43","5,514.00","5,568.97","5,351.61",4.64,-1.56%,3,2,2,4,1,1,2,1,1,1,1,2.090909091
The Economist,1/20/2023,0.0125,"5,490.34","5,444.03","5,507.71","5,426.58",4.79,1.25%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,1/19/2023,0.0071,"5,422.37","5,371.28","5,452.80","5,348.68",3.95,0.71%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/18/2023,0.013,"5,384.17","5,337.16","5,424.23","5,310.73",4.79,1.30%,1,1,1,5,1,5,1,5,1,1,1,2.045454545
The Economist,1/17/2023,0.0206,"5,315.03","5,223.45","5,338.93","5,194.37",5.13,2.06%,2,3,3,1,1,5,2,5,1,2,1,2.227272727
The Economist,1/16/2023,0.0447,"5,207.67","5,013.16","5,207.67","4,981.39",4.09,4.47%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,1/13/2023,0.0028,"4,984.86","4,952.37","5,073.28","4,925.56",3.86,0.28%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,1/12/2023,0.0511,"4,970.71","4,849.57","4,977.33","4,601.25",5.01,5.11%,1,1,1,1,1,2,5,5,1,1,1,1.909090909
The Economist,1/11/2023,-0.0519,"4,728.88","5,005.61","5,091.32","4,728.88",3.95,-5.19%,5,1,1,4,1,1,2,5,1,2,2,2.045454545
The Economist,1/10/2023,-0.0354,"4,987.99","5,168.59","5,187.43","4,947.37",3.96,-3.54%,5,1,1,4,1,1,5,5,1,1,1,2.318181818
The Economist,1/9/2023,-0.032,"5,170.97","5,401.57","5,416.73","5,123.66",4.32,-3.20%,5,4,4,4,1,5,1,5,1,1,1,2.636363636
The Economist,1/6/2023,0.0441,"5,341.96","5,120.96","5,420.38","4,961.31",5.33,4.41%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,1/5/2023,-0.0737,"5,116.41","5,555.99","5,566.98","5,116.41",4.51,-7.37%,1,1,1,1,1,1,2,5,3,2,2,1.909090909
The Economist,1/4/2023,-0.0183,"5,523.49","5,646.62","5,651.74","5,478.79",4.99,-1.83%,1,4,4,1,1,1,4,5,2,2,3,2.181818182
The Economist,1/3/2023,-0.0061,"5,626.57","5,697.61","5,704.83","5,610.43",5.46,-0.61%,1,2,2,1,1,1,2,5,1,1,1,2.090909091
The Economist,1/2/2023,0.0276,"5,661.10","5,568.43","5,661.49","5,568.43",4.83,2.76%,5,1,1,1,1,5,5,5,1,1,1,2.045454545
The Economist,12/30/2022,0.0059,"5,509.16","5,510.78","5,562.98","5,489.20",4.32,0.59%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,12/29/2022,0.0246,"5,476.92","5,347.71","5,476.92","5,331.77",3.54,2.46%,4,1,1,4,1,1,2,5,2,1,2,2.090909091
The Economist,12/28/2022,-0.0164,"5,345.61","5,443.83","5,450.33","5,258.48",4.13,-1.64%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,12/27/2022,-0.0126,"5,434.51","5,512.91","5,513.56","5,428.49",4.02,-1.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/26/2022,0.009,"5,504.09","5,516.87","5,549.43","5,480.45",3.82,0.90%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/23/2022,0.0014,"5,454.79","5,415.43","5,457.23","5,370.80",4.07,0.14%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/22/2022,0.0033,"5,447.23","5,462.18","5,515.67","5,398.43",4.76,0.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/21/2022,0.0019,"5,429.13","5,449.30","5,491.10","5,412.74",5.94,0.19%,5,1,1,1,1,2,5,5,1,2,1,2.136363636
The Economist,12/20/2022,0.005,"5,419.02","5,408.80","5,445.92","5,344.29",6.99,0.50%,5,2,2,1,1,1,2,5,1,1,1,2.136363636
The Economist,12/19/2022,0.0341,"5,391.91","5,270.61","5,403.98","5,267.74",7.2,3.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/16/2022,0.0049,"5,214.29","5,211.76","5,258.97","5,154.58",6.29,0.49%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/15/2022,0.0241,"5,188.82","5,174.41","5,247.84","5,050.36",6.52,2.41%,5,2,2,1,1,5,5,5,1,1,2,2.363636364
The Economist,12/14/2022,-0.0361,"5,066.50","5,274.94","5,302.14","5,041.71",8.36,-3.61%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,12/13/2022,0.0121,"5,256.19","5,212.58","5,299.33","5,179.82",6.52,1.21%,3,1,1,1,1,1,2,5,1,1,2,1.863636364
The Economist,12/12/2022,0.0376,"5,193.30","5,057.53","5,222.55","5,057.53",6.91,3.76%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,12/9/2022,0.0308,"5,005.30","4,875.22","5,015.23","4,871.28",4.46,3.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/8/2022,0.006,"4,855.92","4,823.33","4,859.27","4,711.43",4.74,0.60%,1,2,2,1,1,1,5,5,1,1,1,1.954545455
The Economist,12/7/2022,-0.0346,"4,827.04","5,001.97","5,014.57","4,773.38",5.45,-3.46%,1,2,2,1,1,2,3,5,2,2,1,1.954545455
The Economist,12/6/2022,0.0085,"5,000.14","4,946.62","5,032.57","4,910.25",5.37,0.85%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/5/2022,-0.001,"4,957.77","4,993.74","5,010.57","4,883.73",5.49,-0.10%,1,1,1,4,1,5,2,5,5,2,4,2.409090909
The Economist,12/2/2022,-0.0165,"4,962.97","5,054.48","5,054.48","4,912.84",4.83,-1.65%,1,1,1,4,3,3,4,1,1,2,1,2.409090909
The Economist,12/1/2022,0.0138,"5,046.19","5,046.30","5,091.68","5,001.72",5.54,1.38%,1,1,1,1,1,1,2,5,1,1,1,1.727272727
The Economist,11/30/2022,0.0031,"4,977.64","4,925.54","4,988.68","4,922.88",5.48,0.31%,5,1,1,1,1,1,5,5,2,2,1,1.863636364
The Economist,11/29/2022,0.008,"4,962.48","4,942.83","4,988.20","4,817.31",5.43,0.80%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,11/28/2022,0.01,"4,923.23","4,906.40","4,970.36","4,854.27",6.2,1.00%,1,1,1,3,1,1,1,5,1,1,1,1.772727273
The Economist,11/25/2022,0.0033,"4,874.34","4,857.09","4,891.36","4,807.59",5.82,0.33%,1,1,1,4,3,3,4,1,1,2,1,1.772727273
The Economist,11/24/2022,0.0008,"4,858.21","4,880.46","4,939.73","4,794.21",7.26,0.08%,2,1,1,5,1,5,5,5,2,3,4,2.545454545
The Economist,11/23/2022,0.0154,"4,854.16","4,803.88","4,864.81","4,727.83",6.51,1.54%,1,2,2,5,1,1,5,5,2,1,2,2.772727273
The Economist,11/22/2022,0.046,"4,780.74","4,566.81","4,780.74","4,566.81",6.38,4.60%,5,2,2,5,1,5,3,5,1,2,1,2.681818182
The Economist,11/21/2022,0.0096,"4,570.32","4,503.10","4,570.32","4,463.53",5.16,0.96%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,11/18/2022,0.0043,"4,526.73","4,465.59","4,555.58","4,456.57",4.8,0.43%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/17/2022,-0.0345,"4,507.24","4,686.54","4,686.54","4,446.58",5.82,-3.45%,5,1,1,1,1,1,2,5,1,2,1,1.954545455
The Economist,11/16/2022,0.0025,"4,668.52","4,702.30","4,784.01","4,650.52",7.85,0.25%,4,2,2,4,1,5,2,5,2,1,1,2.272727273
The Economist,11/15/2022,0.019,"4,657.00","4,632.16","4,686.57","4,534.68",7.23,1.90%,1,1,1,5,1,4,5,5,1,2,1,2.545454545
The Economist,11/14/2022,0.0257,"4,570.20","4,451.86","4,571.16","4,449.80",5.48,2.57%,5,1,1,4,1,5,5,5,1,1,1,2.590909091
The Economist,11/11/2022,-0.0026,"4,455.53","4,541.44","4,552.44","4,428.35",5.43,-0.26%,1,1,1,1,1,1,2,5,1,1,1,2.090909091
The Economist,11/10/2022,0.0243,"4,467.10","4,367.76","4,498.30","4,364.24",5.62,2.43%,4,2,2,1,1,2,5,5,3,2,3,2.090909091
The Economist,11/9/2022,0.0002,"4,360.96","4,369.65","4,426.62","4,332.95",5.65,0.02%,1,1,1,1,1,1,1,5,1,1,1,2.045454545
The Economist,11/8/2022,0.0066,"4,360.28","4,336.41","4,412.18","4,297.49",6.7,0.66%,4,3,3,4,1,1,2,5,1,2,1,1.909090909
The Economist,11/7/2022,0.0272,"4,331.66","4,230.14","4,338.88","4,230.14",6.21,2.72%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,11/4/2022,0.0272,"4,216.98","4,131.13","4,233.58","4,131.13",4.86,2.72%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/3/2022,0.0082,"4,105.46","4,078.24","4,116.49","4,055.89",3.88,0.82%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/2/2022,0.0042,"4,071.87","4,059.18","4,098.56","4,040.11",4.35,0.42%,1,1,1,5,2,2,5,5,2,2,2,2.272727273
The Economist,11/1/2022,0.019,"4,054.67","3,987.44","4,100.23","3,987.44",4.48,1.90%,1,2,2,1,1,2,4,5,2,1,1,2.272727273
The Economist,10/31/2022,0.0258,"3,978.96","3,884.64","3,982.25","3,880.87",3.73,2.58%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/28/2022,-0.0141,"3,878.98","3,929.46","3,929.76","3,877.55",1.62,-1.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/27/2022,-0.0105,"3,934.52","3,978.01","3,990.14","3,906.26",4.15,-1.05%,5,1,1,1,1,5,2,5,4,1,1,2.227272727
The Economist,10/26/2022,0.0003,"3,976.36","3,989.65","4,015.62","3,958.79",4.12,0.03%,5,1,1,1,1,5,5,5,1,1,1,2.454545455
The Economist,10/25/2022,-0.0006,"3,975.01","3,983.35","4,011.08","3,928.17",5.49,-0.06%,5,2,2,1,1,5,5,5,2,2,2,2.681818182
The Economist,10/24/2022,0.0109,"3,977.51","3,946.13","4,008.80","3,939.73",4.16,1.09%,1,1,1,4,3,3,4,1,1,2,1,2.454545455
The Economist,10/21/2022,0.0087,"3,934.63","3,905.29","3,952.22","3,888.38",4.59,0.87%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/20/2022,0.0053,"3,900.85","3,889.76","3,942.54","3,877.84",6.56,0.53%,1,1,1,1,1,2,5,5,3,3,4,2.227272727
The Economist,10/19/2022,0.0101,"3,880.34","3,851.41","3,916.91","3,844.48",6.03,1.01%,1,2,2,3,1,2,2,5,2,1,2,2.272727273
The Economist,10/18/2022,-0.0016,"3,841.56","3,877.90","3,927.17","3,805.45",6.35,-0.16%,2,1,1,1,1,5,2,5,1,1,2,2.045454545
The Economist,10/17/2022,0.0608,"3,847.62","3,641.40","3,854.13","3,641.40",5.87,6.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/14/2022,0.0207,"3,626.96","3,584.94","3,640.55","3,584.94",3.48,2.07%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/13/2022,0.0101,"3,553.43","3,529.78","3,577.79","3,521.60",3.37,1.01%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/12/2022,-0.0151,"3,517.75","3,576.84","3,591.37","3,510.86",3.56,-1.51%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/11/2022,-0.0029,"3,571.55","3,590.26","3,605.95","3,563.20",3.95,-0.29%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/10/2022,0.004,"3,582.03","3,574.09","3,601.87","3,564.80",3.45,0.40%,4,1,1,1,1,1,2,5,1,1,1,1.863636364
The Economist,10/7/2022,0.0039,"3,567.60","3,563.85","3,589.24","3,546.07",3.74,0.39%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,10/6/2022,0.0199,"3,553.85","3,519.85","3,565.47","3,507.75",4.33,1.99%,1,1,1,1,1,1,2,5,2,1,2,1.818181818
The Economist,10/5/2022,0.0076,"3,484.42","3,486.70","3,508.46","3,425.38",4.63,0.76%,4,2,2,3,1,2,5,5,1,2,2,2.136363636
The Economist,10/4/2022,0.0194,"3,458.03","3,435.55","3,480.91","3,400.39",5.26,1.94%,1,1,1,1,1,1,1,5,2,2,4,2.227272727
The Economist,10/3/2022,0.0667,"3,392.13","3,195.81","3,392.13","3,195.81",4.43,6.67%,1,1,1,1,1,1,2,5,1,1,1,1.636363636
The Economist,9/30/2022,0.0105,"3,179.99","3,151.32","3,180.11","3,129.74",3.5,1.05%,1,1,1,4,3,3,4,1,1,2,1,1.727272727
The Economist,9/29/2022,-0.016,"3,146.89","3,218.87","3,240.78","3,048.67",4.52,-1.60%,1,5,5,1,1,5,2,5,1,1,1,2.272727273
The Economist,9/28/2022,-0.0207,"3,198.16","3,257.96","3,283.94","3,198.16",3.76,-2.07%,2,2,2,1,1,1,4,5,1,1,1,2.227272727
The Economist,9/27/2022,0.0017,"3,265.64","3,270.53","3,319.14","3,256.46",6.15,0.17%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,9/26/2022,-0.0065,"3,260.15","3,282.61","3,309.95","3,222.21",4.07,-0.65%,1,1,1,1,1,1,3,5,2,1,2,1.863636364
The Economist,9/23/2022,-0.0041,"3,281.61","3,303.54","3,330.37","3,275.57",3.47,-0.41%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,9/22/2022,0.0153,"3,295.27","3,247.30","3,320.01","3,236.99",4.66,1.53%,1,1,1,1,1,5,5,5,5,3,5,2.5
The Economist,9/21/2022,-0.0097,"3,245.76","3,269.45","3,295.74","3,225.03",4.48,-0.97%,2,2,2,5,1,5,2,5,1,1,1,2.727272727
The Economist,9/20/2022,0.0244,"3,277.50","3,221.08","3,280.42","3,149.68",5.63,2.44%,2,2,2,1,1,5,5,5,2,1,3,2.545454545
The Economist,9/19/2022,-0.0526,"3,199.54","3,382.95","3,393.66","3,199.54",4.21,-5.26%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,9/16/2022,0.0042,"3,377.33","3,349.58","3,398.62","3,317.53",5.52,0.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/15/2022,-0.0243,"3,363.12","3,456.44","3,494.38","3,355.15",5.31,-2.43%,1,1,1,1,1,5,1,5,1,1,1,1.863636364
The Economist,9/14/2022,0.0059,"3,446.96","3,419.07","3,446.96","3,277.43",4.6,0.59%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,9/13/2022,-0.0609,"3,426.88","3,684.23","3,715.28","3,426.88",8.39,-6.09%,1,1,1,5,1,5,3,5,1,1,1,2.136363636
The Economist,9/12/2022,0.0363,"3,649.21","3,557.67","3,650.07","3,543.92",7.36,3.63%,5,1,1,3,1,1,5,5,1,1,5,2.454545455
The Economist,9/9/2022,0.0244,"3,521.38","3,465.10","3,545.86","3,452.23",6.47,2.44%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,9/8/2022,0.0102,"3,437.41","3,428.31","3,505.65","3,420.01",7.52,1.02%,1,2,2,1,1,5,5,5,2,2,1,2.227272727
The Economist,9/7/2022,0.0034,"3,402.81","3,401.76","3,424.37","3,338.13",7.01,0.34%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,9/6/2022,0.0098,"3,391.38","3,381.68","3,448.93","3,298.62",9.06,0.98%,5,2,2,1,5,5,5,5,1,2,4,2.681818182
The Economist,9/5/2022,0.0421,"3,358.37","3,247.88","3,367.31","3,247.88",7.2,4.21%,4,2,2,1,1,5,5,5,2,1,1,3
The Economist,9/2/2022,0.0255,"3,222.74","3,166.49","3,228.88","3,159.81",6.33,2.55%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,9/1/2022,-0.009,"3,142.74","3,168.41","3,182.95","3,125.47",6.46,-0.90%,1,1,1,1,1,1,2,5,2,1,2,1.818181818
The Economist,8/31/2022,0.002,"3,171.21","3,178.28","3,198.99","3,160.04",5.65,0.20%,1,1,1,3,1,1,3,5,2,2,2,1.818181818
The Economist,8/29/2022,0.006,"3,164.96","3,145.17","3,174.02","3,110.60",5.18,0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/26/2022,0.003,"3,146.10","3,149.43","3,188.07","3,104.90",7.92,0.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/25/2022,0.025,"3,136.77","3,076.10","3,145.92","3,074.81",6.17,2.50%,1,2,2,4,1,2,2,5,1,2,2,2.090909091
The Economist,8/24/2022,-0.0196,"3,060.30","3,133.19","3,148.82","3,056.76",5.58,-1.96%,3,1,1,1,1,1,5,5,1,1,1,2.045454545
The Economist,8/23/2022,0.0193,"3,121.52","3,070.20","3,131.56","3,070.20",5.85,1.93%,5,1,1,1,1,1,1,5,2,1,2,1.909090909
The Economist,8/22/2022,0.014,"3,062.49","3,017.82","3,083.34","3,010.69",5.53,1.40%,2,2,2,1,1,5,5,5,1,1,2,2.181818182
The Economist,8/19/2022,0.0001,"3,020.20","3,025.23","3,051.83","2,999.46",5.09,0.01%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,8/18/2022,0.0134,"3,020.01","2,979.10","3,033.81","2,924.83",6.98,1.34%,4,2,2,1,1,5,1,5,1,1,2,2.136363636
The Economist,8/17/2022,0.0229,"2,980.00","2,928.71","2,983.22","2,919.77",6.2,2.29%,1,3,3,5,1,2,2,5,3,1,2,2.409090909
The Economist,8/16/2022,0.0196,"2,913.30","2,862.20","2,913.30","2,773.06",5.57,1.96%,4,2,2,4,5,5,5,5,2,2,1,2.954545455
The Economist,8/15/2022,-0.0025,"2,857.18","2,875.37","2,885.34","2,844.60",3.58,-0.25%,1,1,1,4,3,3,4,1,1,2,1,2.681818182
The Economist,8/12/2022,-0.0015,"2,864.25","2,871.82","2,896.67","2,840.99",4.55,-0.15%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/11/2022,0.0137,"2,868.44","2,846.83","2,877.60","2,834.61",4.84,1.37%,2,4,4,1,1,1,2,5,1,1,1,2.045454545
The Economist,8/10/2022,0.0159,"2,829.58","2,779.66","2,829.62","2,764.41",4.69,1.59%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,8/9/2022,-0.0035,"2,785.16","2,795.36","2,807.21","2,762.28",4.15,-0.35%,1,4,4,5,1,1,2,5,2,1,1,2.227272727
The Economist,8/8/2022,0.0162,"2,795.06","2,759.43","2,802.83","2,759.43",4.66,1.62%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,8/5/2022,0.0098,"2,750.49","2,729.93","2,762.95","2,707.18",5.42,0.98%,3,1,1,1,1,1,5,5,2,2,2,2.090909091
The Economist,8/4/2022,0.0146,"2,723.67","2,701.07","2,733.50","2,701.07",3.98,1.46%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,8/3/2022,0.0139,"2,684.46","2,664.83","2,684.46","2,664.83",3.47,1.39%,5,2,2,4,1,5,2,5,1,1,2,2.363636364
The Economist,8/2/2022,-0.0033,"2,647.59","2,662.00","2,681.43","2,639.05",3.54,-0.33%,1,2,2,5,1,1,3,5,2,2,2,2.545454545
The Economist,8/1/2022,0.0247,"2,656.32","2,600.28","2,656.76","2,600.28",3.03,2.47%,1,1,1,1,1,1,5,5,2,1,2,2.136363636
The Economist,7/29/2022,0.0193,"2,592.38","2,547.95","2,593.57","2,538.51",2.73,1.93%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,7/28/2022,-0.0003,"2,543.33","2,567.20","2,574.38","2,537.20",3.16,-0.03%,1,2,2,5,1,1,2,5,3,2,2,2.181818182
The Economist,7/27/2022,0.0028,"2,544.12","2,550.85","2,553.77","2,531.66",2.74,0.28%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,7/26/2022,-0.0045,"2,537.12","2,558.23","2,565.61","2,535.32",3.52,-0.45%,1,2,2,4,1,4,3,5,2,2,2,2.272727273
The Economist,7/25/2022,0.0127,"2,548.49","2,520.84","2,553.13","2,520.84",2.93,1.27%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,7/22/2022,0.0021,"2,516.56","2,524.49","2,542.65","2,497.82",2.91,0.21%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/21/2022,-0.0055,"2,511.37","2,528.51","2,535.93","2,505.16",2.87,-0.55%,1,1,1,1,1,1,5,5,1,1,1,1.863636364
The Economist,7/20/2022,0.0093,"2,525.20","2,514.16","2,527.46","2,499.12",2.65,0.93%,2,2,2,1,1,1,5,5,3,1,2,2
The Economist,7/19/2022,0.0207,"2,501.96","2,449.40","2,501.96","2,448.03",3,2.07%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,7/18/2022,0.0289,"2,451.27","2,401.91","2,451.27","2,401.91",2.15,2.89%,5,1,1,1,1,2,3,5,1,2,1,2.045454545
The Economist,7/14/2022,-0.0106,"2,382.44","2,407.33","2,421.18","2,375.00",2.25,-1.06%,5,1,1,5,1,4,2,5,1,1,1,2.272727273
The Economist,7/13/2022,-0.0107,"2,408.08","2,435.49","2,440.98","2,387.89",1.92,-1.07%,5,1,1,5,1,2,3,5,2,2,1,2.5
The Economist,7/8/2022,0.0035,"2,434.02","2,425.47","2,439.83","2,422.79",609.36,0.35%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,7/7/2022,0.0072,"2,425.56","2,412.35","2,428.62","2,403.51",1.83,0.72%,1,4,4,1,1,1,5,5,1,1,1,2.136363636
The Economist,7/6/2022,0.0156,"2,408.15","2,389.11","2,411.10","2,370.13",2.26,1.56%,4,1,1,5,1,5,5,5,1,2,1,2.545454545
The Economist,7/5/2022,-0.0144,"2,371.25","2,417.84","2,426.48","2,359.09",2.53,-1.44%,5,2,2,1,1,1,4,1,1,1,1,2.318181818
The Economist,7/4/2022,-0.0155,"2,405.98","2,458.73","2,475.47","2,405.62",2.18,-1.55%,1,1,1,4,3,3,4,1,1,2,1,1.909090909
The Economist,7/1/2022,0.016,"2,443.77","2,408.64","2,452.82","2,399.54",2.05,1.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/30/2022,0.0014,"2,405.36","2,400.80","2,427.63","2,367.78",2.94,0.14%,1,1,1,1,1,2,5,5,1,1,1,1.909090909
The Economist,6/29/2022,-0.0355,"2,401.96","2,492.58","2,494.28","2,401.96",2.7,-3.55%,4,4,4,1,1,1,5,5,1,2,1,2.227272727
The Economist,6/28/2022,-0.0154,"2,490.24","2,545.35","2,561.14","2,471.54",2.78,-1.54%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,6/27/2022,-0.0097,"2,529.26","2,539.24","2,548.73","2,483.01",2.18,-0.97%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/24/2022,0.0043,"2,554.08","2,554.76","2,570.63","2,525.17",2.51,0.43%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/23/2022,-0.0121,"2,543.21","2,576.07","2,588.68","2,533.86",2.62,-1.21%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/22/2022,-0.0006,"2,574.30","2,572.18","2,586.86","2,552.05",2.42,-0.06%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/21/2022,0.0144,"2,575.86","2,557.11","2,582.21","2,550.77",2.72,1.44%,5,1,1,5,1,2,5,5,2,3,2,2.454545455
The Economist,6/20/2022,0.0023,"2,539.20","2,548.95","2,555.10","2,511.34",2.62,0.23%,3,1,1,3,1,1,5,5,1,2,2,2.590909091
The Economist,6/17/2022,0.0193,"2,533.33","2,491.51","2,533.33","2,485.82",2.65,1.93%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,6/16/2022,-0.0181,"2,485.36","2,535.82","2,544.11","2,469.21",2.79,-1.81%,1,1,1,1,1,1,5,5,3,2,4,2.136363636
The Economist,6/15/2022,0.0088,"2,531.11","2,514.14","2,533.81","2,501.77",2.61,0.88%,1,2,2,5,1,4,5,5,1,1,1,2.409090909
The Economist,6/14/2022,-0.0005,"2,508.91","2,526.73","2,533.41","2,489.82",2.47,-0.05%,1,1,1,1,1,1,2,5,2,2,2,2.136363636
The Economist,6/13/2022,-0.013,"2,510.14","2,540.28","2,552.17","2,506.04",2.67,-1.30%,1,3,3,1,1,5,5,5,1,2,2,2.181818182
The Economist,6/10/2022,-0.0111,"2,543.10","2,553.48","2,597.94","2,527.59",3.33,-1.11%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,6/9/2022,0.0123,"2,571.57","2,546.28","2,575.28","2,511.36",3.33,1.23%,5,2,2,1,1,1,1,5,3,3,4,2.272727273
The Economist,6/8/2022,-0.0407,"2,540.36","2,658.55","2,684.77","2,532.74",3.91,-4.07%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,6/7/2022,0,"2,648.19","2,651.15","2,656.17","2,619.53",3.77,0.00%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/6/2022,0.018,"2,648.12","2,619.81","2,654.41","2,619.81",4.27,1.80%,1,1,1,1,1,5,1,5,2,1,1,1.909090909
